gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSSSCT00000033906_ENSSSCG00000000405_ENSSSCT00000033906_199_1909_2241,278.558559992123,-1.12467383327886,0.424370817589201,-2.65021482784324,0.00804406037894404,0.0986500484869235
CRYZL1_ENSSSCG00000028377_ENSSSCT00000029073_76_1123_2127,22.1755444962889,-2.79581987053469,0.940090005026103,-2.97399169822793,0.00293953027915795,0.0530667376172209
NR2C2_ENSSSCG00000011594_ENSSSCT00000057618_179_2021_7923,23.5342134984976,-0.478995978079286,0.712276570058763,-0.672485939050008,0.5012743886301,0.763129853248105
SC5D_ENSSSCG00000028517_ENSSSCT00000068469_83_983_2084,7.18730880719304,1.32956074696692,1.13000504980462,1.17659717290362,0.239356326718375,NA
SLC25A46_ENSSSCG00000014197_ENSSSCT00000098950_104_1358_4590,25.9883389488889,-0.920358771331122,0.767213520424184,-1.19961229413979,0.230289949615137,0.552258860195046
SMYD5_ENSSSCG00000008305_ENSSSCT00000053951_13_1336_1736,4.05325130933688,-0.379267726427159,1.49886747943627,-0.253036196748897,0.800240242180004,NA
COMTD1_ENSSSCG00000037237_ENSSSCT00000064418_97_883_3148,2.08774561421874,0.522223373925228,1.96322694888065,0.266002549640518,0.790237245416423,NA
CYB561A3_ENSSSCG00000013086_ENSSSCT00000014304_252_1206_1726,7.69734042843958,0.140614202274741,1.09992205212079,0.127840151948603,0.898275474085063,NA
FBXL12_ENSSSCG00000013670_ENSSSCT00000014934_926_2105_2762,4.3677912637453,-0.579592119376509,1.46555139158987,-0.395477171733808,0.692490765754953,NA
MRPL49_ENSSSCG00000013001_ENSSSCT00000098921_673_1171_2376,7.47240100834884,-1.55729967753789,1.2631795710161,-1.23284108868638,0.217635058187471,NA
GSKIP_ENSSSCG00000032134_ENSSSCT00000049969_62_479_2483,5.75480103717485,2.10177502503881,1.27420447501776,1.64948017861067,0.0990493006610575,NA
APOA4_ENSSSCG00000040689_ENSSSCT00000061852_218_1394_1517,18.6550501137633,2.75799630231114,0.787783485851992,3.50095724503333,0.000463590211643702,0.0168529231898983
NUP88_ENSSSCG00000033706_ENSSSCT00000045340_366_2583_2757,77.4532189658283,-0.742751473428418,0.493359655452379,-1.50549698423833,0.132196351616855,0.428689618613072
GRAP2_ENSSSCG00000000080_ENSSSCT00000000086_258_1218_2222,26.2671596545548,0.440813077647981,0.659458192631483,0.66844734446163,0.503848082760591,0.764737892210121
PIK3R6_ENSSSCG00000017990_ENSSSCT00000089805_199_3025_3275,13.2410694530225,-0.192508905258431,0.90344527014134,-0.213083084964642,0.831262157922831,0.932483003474607
RALGPS1_ENSSSCG00000005607_ENSSSCT00000067495_257_2069_4779,1.79596412618024,-0.717255432480372,2.30083331175371,-0.311737242683468,0.755240221784251,NA
ENSSSCT00000036765_ENSSSCG00000009692_ENSSSCT00000036765_75_1014_1385,11.2528317082636,0.558840579690331,0.924194126674863,0.604678782910004,0.54539244837948,0.793373831184314
ALDH1B1_ENSSSCG00000005361_ENSSSCT00000005901_272_1823_2840,5.13459325107791,0.695825663801315,1.30643678541224,0.532613343080163,0.594301263711593,NA
YWHAH_ENSSSCG00000010035_ENSSSCT00000010992_180_882_1678,32.7102171033016,0.0508004415779079,0.618092350523965,0.0821890798920965,0.934496357049884,0.974655051269446
MED6_ENSSSCG00000034290_ENSSSCT00000066264_6_765_4408,15.4564748065897,-1.35202574804132,0.897682518120548,-1.506129083222,0.132034039971529,0.428670550016575
ENSSSCT00000058659_ENSSSCG00000039618_ENSSSCT00000058659_55_412_525,2.08936784671304,1.37223718529972,2.21338641139196,0.6199718125299,0.535276344826228,NA
NUDT3_ENSSSCG00000031593_ENSSSCT00000056900_91_607_8643,12.4835891606839,0.0147869032511879,0.907414643960017,0.0162956409725292,0.986998535080828,0.996080292434871
NOA1_ENSSSCG00000025792_ENSSSCT00000055983_215_2312_3383,8.94522120892052,0.98762153715475,1.00827040662641,0.979520504285408,0.327322862451694,NA
